Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2018,12,4,1.72900000,1.73705000,1.72376000,1.73240000,100459,0.98923626,1.73473451,1.74021749,1.74702372,1.75466439,1.71041812,1.71789869,1.72461763,1.73006863
2018,12,3,1.72952000,1.73756000,1.72090000,1.72906000,98972,0.99807204,1.73139001,1.73686242,1.74365552,1.75128146,1.70712050,1.71458665,1.72129263,1.72673313
2018,11,30,1.74661000,1.75158000,1.74268000,1.74352000,104069,1.00836293,1.74586950,1.75138767,1.75823759,1.76592730,1.72139702,1.72892561,1.73568767,1.74117367
2018,11,29,1.75503000,1.75896000,1.73906000,1.74661000,99735,1.00177228,1.74896366,1.75449161,1.76135367,1.76905701,1.72444781,1.73198974,1.73876379,1.74425951
2018,11,28,1.76379000,1.76926000,1.74945000,1.75503000,109440,1.00482077,1.75739501,1.76294961,1.76984475,1.77758522,1.73276097,1.74033926,1.74714597,1.75266818
2018,11,27,1.77301000,1.77555000,1.75747000,1.76379000,90935,1.00499137,1.76616681,1.77174914,1.77867869,1.78645780,1.74140982,1.74902594,1.75586662,1.76141639
2018,11,26,1.77260000,1.77565000,1.76425000,1.77301000,78945,1.00522738,1.77539924,1.78101074,1.78797652,1.79579630,1.75051283,1.75816876,1.76504520,1.77062398
2018,11,23,1.77483000,1.77784000,1.76903000,1.76962000,68777,0.99808800,1.77200467,1.77760545,1.78455790,1.79236273,1.74716585,1.75480714,1.76167043,1.76723854
2018,11,22,1.75882000,1.78178000,1.75771000,1.77483000,94731,1.00294413,1.77722169,1.78283896,1.78981188,1.79763969,1.75230974,1.75997353,1.76685702,1.77244153
2018,11,21,1.77238000,1.77501000,1.75603000,1.75887000,104916,0.99100759,1.76124018,1.76680694,1.77371716,1.78147457,1.73655225,1.74414712,1.75096872,1.75650301
2018,11,20,1.76036000,1.77314000,1.75964000,1.77238000,91263,1.00768107,1.77476839,1.78037790,1.78734120,1.79515820,1.74989083,1.75754403,1.76441803,1.76999483
2018,11,19,1.75700000,1.76540000,1.75231000,1.76058000,105177,0.99334229,1.76295249,1.76852465,1.77544159,1.78320655,1.73824055,1.74584281,1.75267104,1.75821071
2018,11,16,1.75405000,1.76961000,1.74780000,1.74858000,123440,0.99318406,1.75093631,1.75647050,1.76334030,1.77105233,1.72639282,1.73394325,1.74072494,1.74622686
2018,11,15,1.79490000,1.79753000,1.75026000,1.75423000,121951,1.00323119,1.75659393,1.76214600,1.76903799,1.77677494,1.73197113,1.73954596,1.74634956,1.75186925
2018,11,14,1.79630000,1.80592000,1.78626000,1.79494000,120160,1.02320676,1.79735879,1.80303970,1.81009164,1.81800813,1.77216457,1.77991519,1.78687668,1.79252447
2018,11,13,1.79063000,1.80652000,1.78409000,1.79630000,107006,1.00075769,1.79872062,1.80440584,1.81146312,1.81938561,1.77350731,1.78126381,1.78823057,1.79388264
2018,11,12,1.78810000,1.79339000,1.78246000,1.79071000,110144,0.99688805,1.79312309,1.79879062,1.80582593,1.81372377,1.76798824,1.77572060,1.78266568,1.78830016
2018,11,9,1.79981000,1.80284000,1.79316000,1.79497000,112410,1.00237894,1.79738883,1.80306984,1.81012189,1.81803852,1.77219419,1.77994494,1.78690655,1.79255443
2018,11,8,1.80341000,1.80675000,1.79386000,1.79977000,114842,1.00267414,1.80219530,1.80789150,1.81496241,1.82290021,1.77693328,1.78470476,1.79168498,1.79734797
2018,11,7,1.80639000,1.81482000,1.80046000,1.80371000,101412,1.00218917,1.80614061,1.81184928,1.81893567,1.82689084,1.78082329,1.78861178,1.79560728,1.80128267
2018,11,6,1.80802000,1.81482000,1.79996000,1.80638000,96731,1.00148028,1.80881420,1.81453133,1.82162821,1.82959516,1.78345941,1.79125943,1.79826529,1.80394907
